"Date.Time"	"Phase"	"Temp.1"	"Ox.1"	"Temp.2"	"Ox.2"	"Temp.3"	"Ox.3"	"Temp.4"	"Ox.4"
"11/02/2020/10:20:38"	"W1"	15.276	9.2784	15.276	9.293	15.276	9.378	15.276	9.2667
"11/02/2020/10:20:39"	"W1"	15.276	9.2747	15.276	9.2947	15.276	9.3777	15.276	9.2684
"11/02/2020/10:20:40"	"W1"	15.282	9.278	15.282	9.2863	15.282	9.3735	15.282	9.2668
"11/02/2020/10:20:41"	"W1"	15.283	9.284	15.283	9.2942	15.283	9.3776	15.283	9.2638
"11/02/2020/10:20:42"	"W1"	15.282	9.286	15.282	9.2951	15.282	9.3765	15.282	9.259
"11/02/2020/10:20:43"	"W1"	15.278	9.2813	15.278	9.2961	15.278	9.3784	15.278	9.2626
"11/02/2020/10:20:44"	"W1"	15.28	9.2763	15.28	9.2931	15.28	9.3745	15.28	9.2632
"11/02/2020/10:20:45"	"W1"	15.282	9.273	15.282	9.2872	15.282	9.382	15.282	9.2636
"11/02/2020/10:20:46"	"W1"	15.29	9.2667	15.29	9.2919	15.29	9.3754	15.29	9.2664
"11/02/2020/10:20:47"	"W1"	15.29	9.2709	15.29	9.2945	15.29	9.3733	15.29	9.2691
"11/02/2020/10:20:48"	"W1"	15.288	9.2703	15.288	9.2935	15.288	9.3633	15.288	9.2654
"11/02/2020/10:20:49"	"W1"	15.282	9.2693	15.282	9.2886	15.282	9.3717	15.282	9.2674
"11/02/2020/10:20:50"	"W1"	15.283	9.2637	15.283	9.2868	15.283	9.3695	15.283	9.267
"11/02/2020/10:20:51"	"W1"	15.285	9.2703	15.285	9.2843	15.285	9.3735	15.285	9.2734
"11/02/2020/10:20:52"	"W1"	15.286	9.2808	15.286	9.2841	15.286	9.3724	15.286	9.2649
"11/02/2020/10:20:53"	"W1"	15.283	9.282	15.283	9.2848	15.283	9.3785	15.283	9.2645
"11/02/2020/10:20:54"	"W1"	15.284	9.2741	15.284	9.2937	15.284	9.3823	15.284	9.2614
"11/02/2020/10:20:55"	"W1"	15.282	9.2721	15.282	9.2947	15.282	9.3831	15.282	9.2676
"11/02/2020/10:20:56"	"W1"	15.282	9.2685	15.282	9.296	15.282	9.3849	15.282	9.262
"11/02/2020/10:20:57"	"W1"	15.278	9.272	15.278	9.2907	15.278	9.3798	15.278	9.266
"11/02/2020/10:20:58"	"W1"	15.278	9.2672	15.278	9.2901	15.278	9.379	15.278	9.27
"11/02/2020/10:20:59"	"W1"	15.282	9.2746	15.282	9.2856	15.282	9.3782	15.282	9.2708
"11/02/2020/10:21:00"	"W1"	15.278	9.2731	15.278	9.2932	15.278	9.3806	15.278	9.2689
"11/02/2020/10:21:01"	"W1"	15.281	9.2786	15.281	9.2927	15.281	9.3804	15.281	9.2689
"11/02/2020/10:21:02"	"W1"	15.274	9.28	15.274	9.2993	15.274	9.3762	15.274	9.2653
"11/02/2020/10:21:03"	"W1"	15.281	9.2837	15.281	9.2908	15.281	9.3747	15.281	9.2599
"11/02/2020/10:21:04"	"W1"	15.282	9.2754	15.282	9.2946	15.282	9.3787	15.282	9.2483
"11/02/2020/10:21:05"	"W1"	15.288	9.2688	15.288	9.2917	15.288	9.3784	15.288	9.2493
"11/02/2020/10:21:06"	"W1"	15.287	9.2691	15.287	9.2885	15.287	9.3764	15.287	9.2508
"11/02/2020/10:21:07"	"W1"	15.285	9.2751	15.285	9.2887	15.285	9.375	15.285	9.2553
"11/02/2020/10:21:08"	"W1"	15.284	9.2754	15.284	9.2834	15.284	9.3693	15.284	9.2672
"11/02/2020/10:21:09"	"W1"	15.281	9.2747	15.281	9.2872	15.281	9.3705	15.281	9.2702
"11/02/2020/10:21:10"	"W1"	15.283	9.2676	15.283	9.2809	15.283	9.3685	15.283	9.2674
"11/02/2020/10:21:11"	"W1"	15.283	9.2696	15.283	9.2817	15.283	9.3691	15.283	9.262
"11/02/2020/10:21:12"	"W1"	15.289	9.2654	15.289	9.2807	15.289	9.3735	15.289	9.2617
"11/02/2020/10:21:13"	"W1"	15.297	9.2626	15.297	9.2847	15.297	9.3687	15.297	9.2609
"11/02/2020/10:21:14"	"M1"	15.295	9.2644	15.295	9.2899	15.295	9.3722	15.295	9.255
"11/02/2020/10:21:15"	"M1"	15.294	9.2657	15.294	9.2887	15.294	9.3633	15.294	9.2547
"11/02/2020/10:21:16"	"M1"	15.292	9.2696	15.292	9.2903	15.292	9.3647	15.292	9.2489
"11/02/2020/10:21:17"	"M1"	15.301	9.2589	15.301	9.2909	15.301	9.3658	15.301	9.2473
"11/02/2020/10:21:18"	"M1"	15.3	9.2547	15.3	9.2988	15.3	9.3703	15.3	9.2442
"11/02/2020/10:21:19"	"M1"	15.29	9.2565	15.29	9.301	15.29	9.3725	15.29	9.2528
"11/02/2020/10:21:20"	"M1"	15.283	9.2603	15.283	9.2977	15.283	9.3706	15.283	9.2613
"11/02/2020/10:21:21"	"M1"	15.282	9.2682	15.282	9.2922	15.282	9.3724	15.282	9.2626
"11/02/2020/10:21:22"	"M1"	15.285	9.2678	15.285	9.2801	15.285	9.3703	15.285	9.2623
"11/02/2020/10:21:23"	"M1"	15.286	9.2678	15.286	9.2775	15.286	9.3788	15.286	9.2584
"11/02/2020/10:21:24"	"M1"	15.289	9.2616	15.289	9.2801	15.289	9.3746	15.289	9.2625
"11/02/2020/10:21:25"	"M1"	15.292	9.2561	15.292	9.2916	15.292	9.3791	15.292	9.2655
"11/02/2020/10:21:26"	"M1"	15.295	9.2529	15.295	9.2942	15.295	9.3737	15.295	9.2652
"11/02/2020/10:21:27"	"M1"	15.295	9.2543	15.295	9.2963	15.295	9.3702	15.295	9.2659
"11/02/2020/10:21:28"	"M1"	15.293	9.2556	15.293	9.2945	15.293	9.3696	15.293	9.2667
"11/02/2020/10:21:29"	"M1"	15.286	9.2584	15.286	9.294	15.286	9.3676	15.286	9.2641
"11/02/2020/10:21:30"	"M1"	15.289	9.2572	15.289	9.2831	15.289	9.3775	15.289	9.2579
"11/02/2020/10:21:31"	"M1"	15.289	9.2555	15.289	9.28	15.289	9.3763	15.289	9.2516
"11/02/2020/10:21:32"	"M1"	15.297	9.2559	15.297	9.2837	15.297	9.3792	15.297	9.2546
"11/02/2020/10:21:33"	"M1"	15.301	9.2577	15.301	9.285	15.301	9.3688	15.301	9.2526
"11/02/2020/10:21:34"	"M1"	15.302	9.2662	15.302	9.2801	15.302	9.3673	15.302	9.2511
"11/02/2020/10:21:35"	"M1"	15.306	9.2689	15.306	9.2729	15.306	9.3702	15.306	9.2573
"11/02/2020/10:21:36"	"M1"	15.301	9.2669	15.301	9.2783	15.301	9.3731	15.301	9.2622
"11/02/2020/10:21:37"	"M1"	15.297	9.2601	15.297	9.2822	15.297	9.3707	15.297	9.2665
"11/02/2020/10:21:38"	"M1"	15.296	9.2461	15.296	9.2798	15.296	9.3649	15.296	9.2621
"11/02/2020/10:21:39"	"M1"	15.287	9.2452	15.287	9.2786	15.287	9.3725	15.287	9.2634
"11/02/2020/10:21:40"	"M1"	15.288	9.2475	15.288	9.2806	15.288	9.3749	15.288	9.2659
"11/02/2020/10:21:41"	"M1"	15.286	9.2534	15.286	9.282	15.286	9.3729	15.286	9.2625
"11/02/2020/10:21:42"	"M1"	15.293	9.2495	15.293	9.2813	15.293	9.3649	15.293	9.2564
"11/02/2020/10:21:43"	"M1"	15.292	9.2495	15.292	9.2796	15.292	9.366	15.292	9.2525
"11/02/2020/10:21:44"	"M1"	15.289	9.2525	15.289	9.2774	15.289	9.3707	15.289	9.2591
"11/02/2020/10:21:45"	"M1"	15.29	9.2547	15.29	9.2765	15.29	9.3741	15.29	9.2628
"11/02/2020/10:21:46"	"M1"	15.289	9.2586	15.289	9.279	15.289	9.3743	15.289	9.2588
"11/02/2020/10:21:47"	"M1"	15.295	9.2606	15.295	9.2823	15.295	9.3743	15.295	9.2514
"11/02/2020/10:21:48"	"M1"	15.29	9.261	15.29	9.2841	15.29	9.379	15.29	9.2579
"11/02/2020/10:21:49"	"M1"	15.296	9.2571	15.296	9.2857	15.296	9.3803	15.296	9.2598
"11/02/2020/10:21:50"	"M1"	15.291	9.255	15.291	9.2852	15.291	9.3812	15.291	9.2581
"11/02/2020/10:21:51"	"M1"	15.296	9.251	15.296	9.2871	15.296	9.3817	15.296	9.2484
"11/02/2020/10:21:52"	"M1"	15.293	9.25	15.293	9.284	15.293	9.383	15.293	9.2508
"11/02/2020/10:21:53"	"M1"	15.291	9.2539	15.291	9.291	15.291	9.3824	15.291	9.2618
"11/02/2020/10:21:54"	"M1"	15.284	9.2653	15.284	9.2913	15.284	9.3756	15.284	9.2616
"11/02/2020/10:21:55"	"M1"	15.286	9.2636	15.286	9.294	15.286	9.3723	15.286	9.2613
"11/02/2020/10:21:56"	"M1"	15.286	9.2617	15.286	9.2928	15.286	9.3722	15.286	9.2491
"11/02/2020/10:21:57"	"M1"	15.289	9.2524	15.289	9.294	15.289	9.3763	15.289	9.2464
"11/02/2020/10:21:58"	"M1"	15.289	9.2555	15.289	9.2923	15.289	9.3749	15.289	9.2439
"11/02/2020/10:21:59"	"M1"	15.293	9.252	15.293	9.2891	15.293	9.37	15.293	9.2532
"11/02/2020/10:22:00"	"M1"	15.3	9.2489	15.3	9.2815	15.3	9.3673	15.3	9.2534
"11/02/2020/10:22:01"	"M1"	15.3	9.2489	15.3	9.288	15.3	9.3699	15.3	9.2472
"11/02/2020/10:22:02"	"M1"	15.3	9.2412	15.3	9.285	15.3	9.3711	15.3	9.2421
"11/02/2020/10:22:03"	"M1"	15.301	9.2473	15.301	9.2922	15.301	9.3703	15.301	9.2445
"11/02/2020/10:22:04"	"M1"	15.301	9.2383	15.301	9.2919	15.301	9.3686	15.301	9.2581
"11/02/2020/10:22:05"	"M1"	15.299	9.2452	15.299	9.2899	15.299	9.3652	15.299	9.2549
"11/02/2020/10:22:06"	"M1"	15.289	9.2461	15.289	9.2863	15.289	9.3639	15.289	9.2607
"11/02/2020/10:22:07"	"M1"	15.295	9.2525	15.295	9.2809	15.295	9.3629	15.295	9.2532
"11/02/2020/10:22:08"	"M1"	15.292	9.2571	15.292	9.2852	15.292	9.3684	15.292	9.2531
"11/02/2020/10:22:09"	"M1"	15.299	9.2526	15.299	9.2804	15.299	9.3727	15.299	9.2403
"11/02/2020/10:22:10"	"M1"	15.292	9.2532	15.292	9.2758	15.292	9.3705	15.292	9.2336
"11/02/2020/10:22:11"	"M1"	15.292	9.2495	15.292	9.2688	15.292	9.3813	15.292	9.2376
"11/02/2020/10:22:12"	"M1"	15.293	9.2502	15.293	9.2678	15.293	9.3757	15.293	9.2479
"11/02/2020/10:22:13"	"M1"	15.291	9.2524	15.291	9.2709	15.291	9.3762	15.291	9.2662
"11/02/2020/10:22:14"	"M1"	15.291	9.2557	15.291	9.2794	15.291	9.3637	15.291	9.2633
"11/02/2020/10:22:15"	"M1"	15.29	9.2497	15.29	9.2836	15.29	9.365	15.29	9.2638
"11/02/2020/10:22:16"	"M1"	15.29	9.2459	15.29	9.2811	15.29	9.3708	15.29	9.2553
"11/02/2020/10:22:17"	"M1"	15.286	9.2474	15.286	9.2807	15.286	9.3723	15.286	9.262
"11/02/2020/10:22:18"	"M1"	15.277	9.2572	15.277	9.2841	15.277	9.3717	15.277	9.2557
"11/02/2020/10:22:19"	"M1"	15.284	9.2575	15.284	9.286	15.284	9.3677	15.284	9.2585
"11/02/2020/10:22:20"	"M1"	15.287	9.2582	15.287	9.2872	15.287	9.3721	15.287	9.2525
"11/02/2020/10:22:21"	"M1"	15.302	9.2514	15.302	9.2796	15.302	9.3713	15.302	9.2554
"11/02/2020/10:22:22"	"M1"	15.307	9.2485	15.307	9.2705	15.307	9.3703	15.307	9.2553
"11/02/2020/10:22:23"	"M1"	15.315	9.2488	15.315	9.2622	15.315	9.3648	15.315	9.2561
"11/02/2020/10:22:24"	"M1"	15.302	9.2602	15.302	9.2733	15.302	9.3677	15.302	9.2578
"11/02/2020/10:22:25"	"M1"	15.301	9.2564	15.301	9.2737	15.301	9.3716	15.301	9.2487
"11/02/2020/10:22:26"	"M1"	15.304	9.2507	15.304	9.2755	15.304	9.3724	15.304	9.2511
"11/02/2020/10:22:27"	"M1"	15.309	9.2417	15.309	9.2663	15.309	9.3751	15.309	9.25
"11/02/2020/10:22:28"	"M1"	15.303	9.2492	15.303	9.2792	15.303	9.3721	15.303	9.25
"11/02/2020/10:22:29"	"M1"	15.302	9.2494	15.302	9.2808	15.302	9.3731	15.302	9.2384
"11/02/2020/10:22:30"	"M1"	15.309	9.2437	15.309	9.2816	15.309	9.3677	15.309	9.2366
"11/02/2020/10:22:31"	"M1"	15.31	9.2453	15.31	9.2769	15.31	9.3667	15.31	9.2381
"11/02/2020/10:22:32"	"M1"	15.311	9.2408	15.311	9.2767	15.311	9.3675	15.311	9.2423
"11/02/2020/10:22:33"	"M1"	15.312	9.2448	15.312	9.2785	15.312	9.3722	15.312	9.2424
"11/02/2020/10:22:34"	"M1"	15.315	9.2378	15.315	9.2737	15.315	9.3753	15.315	9.2389
"11/02/2020/10:22:35"	"M1"	15.315	9.2432	15.315	9.2729	15.315	9.3726	15.315	9.239
"11/02/2020/10:22:36"	"M1"	15.314	9.2449	15.314	9.2703	15.314	9.3688	15.314	9.2353
"11/02/2020/10:22:37"	"M1"	15.313	9.2429	15.313	9.2729	15.313	9.3677	15.313	9.2409
"11/02/2020/10:22:38"	"M1"	15.309	9.2442	15.309	9.2748	15.309	9.3666	15.309	9.2447
"11/02/2020/10:22:39"	"M1"	15.306	9.2415	15.306	9.2729	15.306	9.3585	15.306	9.2495
"11/02/2020/10:22:40"	"M1"	15.305	9.2442	15.305	9.2694	15.305	9.3613	15.305	9.241
"11/02/2020/10:22:41"	"M1"	15.3	9.2396	15.3	9.2687	15.3	9.3614	15.3	9.236
"11/02/2020/10:22:42"	"M1"	15.298	9.2367	15.298	9.2769	15.298	9.3705	15.298	9.231
"11/02/2020/10:22:43"	"M1"	15.292	9.2373	15.292	9.2767	15.292	9.3729	15.292	9.2395
"11/02/2020/10:22:44"	"M1"	15.291	9.2445	15.291	9.272	15.291	9.3753	15.291	9.2428
"11/02/2020/10:22:45"	"M1"	15.299	9.2423	15.299	9.2579	15.299	9.3685	15.299	9.241
"11/02/2020/10:22:46"	"M1"	15.303	9.2436	15.303	9.2623	15.303	9.3674	15.303	9.2441
"11/02/2020/10:22:47"	"M1"	15.299	9.2395	15.299	9.271	15.299	9.3691	15.299	9.2395
"11/02/2020/10:22:48"	"M1"	15.286	9.252	15.286	9.2886	15.286	9.3757	15.286	9.2519
"11/02/2020/10:22:49"	"M1"	15.276	9.2525	15.276	9.2958	15.276	9.3744	15.276	9.2558
"11/02/2020/10:22:50"	"M1"	15.283	9.2524	15.283	9.2882	15.283	9.3656	15.283	9.2539
"11/02/2020/10:22:51"	"M1"	15.287	9.2447	15.287	9.2773	15.287	9.3683	15.287	9.2504
"11/02/2020/10:22:52"	"M1"	15.296	9.2386	15.296	9.2741	15.296	9.365	15.296	9.2428
"11/02/2020/10:22:53"	"M1"	15.295	9.2361	15.295	9.288	15.295	9.3713	15.295	9.2502
"11/02/2020/10:22:54"	"M1"	15.297	9.235	15.297	9.2922	15.297	9.3694	15.297	9.2488
"11/02/2020/10:22:55"	"M1"	15.303	9.2383	15.303	9.278	15.303	9.3701	15.303	9.2455
"11/02/2020/10:22:56"	"M1"	15.3	9.2424	15.3	9.2747	15.3	9.3756	15.3	9.2494
"11/02/2020/10:22:57"	"M1"	15.297	9.2474	15.297	9.2718	15.297	9.3744	15.297	9.2456
"11/02/2020/10:22:58"	"M1"	15.296	9.2471	15.296	9.2822	15.296	9.3699	15.296	9.2465
"11/02/2020/10:22:59"	"M1"	15.306	9.2401	15.306	9.2755	15.306	9.3676	15.306	9.2386
"11/02/2020/10:23:00"	"M1"	15.303	9.2352	15.303	9.2814	15.303	9.377	15.303	9.2475
"11/02/2020/10:23:01"	"M1"	15.301	9.2348	15.301	9.2799	15.301	9.382	15.301	9.2472
"11/02/2020/10:23:02"	"M1"	15.29	9.2396	15.29	9.2884	15.29	9.3829	15.29	9.2472
"11/02/2020/10:23:03"	"M1"	15.294	9.2389	15.294	9.2823	15.294	9.3796	15.294	9.2373
"11/02/2020/10:23:04"	"M1"	15.296	9.2362	15.296	9.2775	15.296	9.3788	15.296	9.23
"11/02/2020/10:23:05"	"M1"	15.302	9.2282	15.302	9.2674	15.302	9.3724	15.302	9.2279
"11/02/2020/10:23:06"	"M1"	15.302	9.2354	15.302	9.2778	15.302	9.3652	15.302	9.2233
"11/02/2020/10:23:07"	"M1"	15.304	9.2434	15.304	9.2801	15.304	9.3675	15.304	9.2186
"11/02/2020/10:23:08"	"M1"	15.306	9.2463	15.306	9.2784	15.306	9.3688	15.306	9.2171
"11/02/2020/10:23:09"	"M1"	15.31	9.2409	15.31	9.2676	15.31	9.371	15.31	9.2219
"11/02/2020/10:23:10"	"M1"	15.308	9.2318	15.308	9.2706	15.308	9.3642	15.308	9.2253
"11/02/2020/10:23:11"	"M1"	15.307	9.2358	15.307	9.2762	15.307	9.3578	15.307	9.2131
"11/02/2020/10:23:12"	"M1"	15.305	9.2342	15.305	9.2778	15.305	9.3591	15.305	9.2078
"11/02/2020/10:23:13"	"M1"	15.299	9.2332	15.299	9.2765	15.299	9.3634	15.299	9.2134
"11/02/2020/10:23:14"	"M1"	15.298	9.2263	15.298	9.2784	15.298	9.3667	15.298	9.2328
"11/02/2020/10:23:15"	"M1"	15.3	9.2225	15.3	9.2748	15.3	9.3597	15.3	9.2362
"11/02/2020/10:23:16"	"M1"	15.305	9.2232	15.305	9.2752	15.305	9.3596	15.305	9.2404
"11/02/2020/10:23:17"	"M1"	15.31	9.2208	15.31	9.263	15.31	9.3615	15.31	9.2307
"11/02/2020/10:23:18"	"M1"	15.314	9.2125	15.314	9.2705	15.314	9.3633	15.314	9.2317
"11/02/2020/10:23:19"	"M1"	15.316	9.2174	15.316	9.2703	15.316	9.3663	15.316	9.2256
"11/02/2020/10:23:20"	"M1"	15.316	9.2194	15.316	9.2731	15.316	9.3569	15.316	9.2244
"11/02/2020/10:23:21"	"M1"	15.315	9.2304	15.315	9.2663	15.315	9.3655	15.315	9.2199
"11/02/2020/10:23:22"	"M1"	15.315	9.2255	15.315	9.2644	15.315	9.3638	15.315	9.2213
"11/02/2020/10:23:23"	"M1"	15.319	9.2291	15.319	9.262	15.319	9.3733	15.319	9.2283
"11/02/2020/10:23:24"	"M1"	15.32	9.2246	15.32	9.2592	15.32	9.3645	15.32	9.2257
"11/02/2020/10:23:25"	"M1"	15.322	9.225	15.322	9.2613	15.322	9.3617	15.322	9.2264
"11/02/2020/10:23:26"	"M1"	15.311	9.2238	15.311	9.2729	15.311	9.3589	15.311	9.226
"11/02/2020/10:23:27"	"M1"	15.306	9.226	15.306	9.2823	15.306	9.3578	15.306	9.2307
"11/02/2020/10:23:28"	"M1"	15.306	9.2237	15.306	9.2804	15.306	9.359	15.306	9.2284
"11/02/2020/10:23:29"	"M1"	15.312	9.2233	15.312	9.2726	15.312	9.3634	15.312	9.2277
"11/02/2020/10:23:30"	"M1"	15.319	9.2193	15.319	9.2615	15.319	9.3651	15.319	9.2282
"11/02/2020/10:23:31"	"M1"	15.323	9.2236	15.323	9.2641	15.323	9.3623	15.323	9.2272
"11/02/2020/10:23:32"	"M1"	15.329	9.2182	15.329	9.2593	15.329	9.3597	15.329	9.2196
"11/02/2020/10:23:33"	"M1"	15.326	9.2156	15.326	9.2601	15.326	9.3596	15.326	9.2161
"11/02/2020/10:23:34"	"M1"	15.325	9.2086	15.325	9.2601	15.325	9.3619	15.325	9.2154
"11/02/2020/10:23:35"	"M1"	15.314	9.211	15.314	9.2676	15.314	9.3652	15.314	9.2183
"11/02/2020/10:23:36"	"M1"	15.304	9.2176	15.304	9.2726	15.304	9.3687	15.304	9.2198
"11/02/2020/10:23:37"	"M1"	15.297	9.2178	15.297	9.2703	15.297	9.3652	15.297	9.2259
"11/02/2020/10:23:38"	"M1"	15.298	9.2141	15.298	9.2626	15.298	9.3602	15.298	9.2152
"11/02/2020/10:23:39"	"M1"	15.302	9.2095	15.302	9.2656	15.302	9.3572	15.302	9.2215
"11/02/2020/10:23:40"	"M1"	15.303	9.2146	15.303	9.2693	15.303	9.3603	15.303	9.2275
"11/02/2020/10:23:41"	"M1"	15.307	9.2148	15.307	9.2752	15.307	9.3541	15.307	9.2445
"11/02/2020/10:23:42"	"M1"	15.305	9.212	15.305	9.2701	15.305	9.3537	15.305	9.2393
"11/02/2020/10:23:43"	"M1"	15.306	9.2176	15.306	9.2644	15.306	9.3536	15.306	9.2345
"11/02/2020/10:23:44"	"M1"	15.304	9.2207	15.304	9.2664	15.304	9.361	15.304	9.2289
"11/02/2020/10:23:45"	"M1"	15.304	9.2329	15.304	9.2681	15.304	9.3666	15.304	9.2277
"11/02/2020/10:23:46"	"M1"	15.306	9.2237	15.306	9.2606	15.306	9.3567	15.306	9.2259
"11/02/2020/10:23:47"	"M1"	15.3	9.226	15.3	9.2584	15.3	9.3598	15.3	9.231
"11/02/2020/10:23:48"	"M1"	15.302	9.2193	15.302	9.2605	15.302	9.3568	15.302	9.234
"11/02/2020/10:23:49"	"M1"	15.3	9.2259	15.3	9.2674	15.3	9.361	15.3	9.2339
"11/02/2020/10:23:50"	"M1"	15.306	9.2242	15.306	9.2705	15.306	9.3576	15.306	9.2302
"11/02/2020/10:23:51"	"M1"	15.307	9.2184	15.307	9.2661	15.307	9.3585	15.307	9.2223
"11/02/2020/10:23:52"	"M1"	15.308	9.2094	15.308	9.2672	15.308	9.3642	15.308	9.2111
"11/02/2020/10:23:53"	"M1"	15.307	9.2057	15.307	9.264	15.307	9.3673	15.307	9.2095
"11/02/2020/10:23:54"	"M1"	15.302	9.2075	15.302	9.2599	15.302	9.3624	15.302	9.2119
"11/02/2020/10:23:55"	"M1"	15.296	9.2185	15.296	9.269	15.296	9.3664	15.296	9.2234
"11/02/2020/10:23:56"	"M1"	15.297	9.2224	15.297	9.2701	15.297	9.3639	15.297	9.2263
"11/02/2020/10:23:57"	"M1"	15.302	9.2212	15.302	9.2723	15.302	9.3669	15.302	9.2302
"11/02/2020/10:23:58"	"M1"	15.308	9.2166	15.308	9.2587	15.308	9.3583	15.308	9.2242
"11/02/2020/10:23:59"	"M1"	15.308	9.2067	15.308	9.2599	15.308	9.3578	15.308	9.2143
"11/02/2020/10:24:00"	"M1"	15.307	9.2104	15.307	9.2643	15.307	9.3568	15.307	9.2086
"11/02/2020/10:24:01"	"M1"	15.311	9.2027	15.311	9.2726	15.311	9.3527	15.311	9.2054
"11/02/2020/10:24:02"	"M1"	15.31	9.2068	15.31	9.2711	15.31	9.3549	15.31	9.2131
"11/02/2020/10:24:03"	"M1"	15.306	9.1997	15.306	9.2733	15.306	9.3523	15.306	9.2162
"11/02/2020/10:24:04"	"M1"	15.304	9.2019	15.304	9.2704	15.304	9.3556	15.304	9.2201
"11/02/2020/10:24:05"	"M1"	15.297	9.2087	15.297	9.2696	15.297	9.3534	15.297	9.226
"11/02/2020/10:24:06"	"M1"	15.302	9.2185	15.302	9.2655	15.302	9.3536	15.302	9.2239
"11/02/2020/10:24:07"	"M1"	15.3	9.2241	15.3	9.2609	15.3	9.355	15.3	9.2326
"11/02/2020/10:24:08"	"M1"	15.313	9.2176	15.313	9.2553	15.313	9.3527	15.313	9.2226
"11/02/2020/10:24:09"	"M1"	15.313	9.2173	15.313	9.2541	15.313	9.358	15.313	9.2223
"11/02/2020/10:24:10"	"M1"	15.313	9.2128	15.313	9.2598	15.313	9.3645	15.313	9.2205
"11/02/2020/10:24:11"	"M1"	15.317	9.2124	15.317	9.2611	15.317	9.3662	15.317	9.2244
"11/02/2020/10:24:12"	"M1"	15.324	9.2006	15.324	9.2588	15.324	9.3613	15.324	9.2207
"11/02/2020/10:24:13"	"M1"	15.318	9.1955	15.318	9.254	15.318	9.3654	15.318	9.2174
"11/02/2020/10:24:14"	"M1"	15.309	9.201	15.309	9.2579	15.309	9.3607	15.309	9.2178
"11/02/2020/10:24:15"	"M1"	15.304	9.2082	15.304	9.2631	15.304	9.3608	15.304	9.2193
"11/02/2020/10:24:16"	"M1"	15.304	9.2116	15.304	9.2667	15.304	9.3457	15.304	9.2173
"11/02/2020/10:24:17"	"M1"	15.302	9.2126	15.302	9.2695	15.302	9.3539	15.302	9.2162
"11/02/2020/10:24:18"	"M1"	15.303	9.2153	15.303	9.269	15.303	9.3526	15.303	9.2174
"11/02/2020/10:24:19"	"M1"	15.308	9.2135	15.308	9.2669	15.308	9.3587	15.308	9.2156
"11/02/2020/10:24:20"	"M1"	15.309	9.2087	15.309	9.2608	15.309	9.3528	15.309	9.2168
"11/02/2020/10:24:21"	"M1"	15.306	9.2022	15.306	9.2598	15.306	9.3542	15.306	9.2153
"11/02/2020/10:24:22"	"M1"	15.306	9.2036	15.306	9.2539	15.306	9.357	15.306	9.2138
"11/02/2020/10:24:23"	"M1"	15.306	9.2047	15.306	9.2562	15.306	9.3579	15.306	9.2153
"11/02/2020/10:24:24"	"M1"	15.304	9.2117	15.304	9.2612	15.304	9.3555	15.304	9.2166
"11/02/2020/10:24:25"	"M1"	15.308	9.2135	15.308	9.2628	15.308	9.3514	15.308	9.2073
"11/02/2020/10:24:26"	"M1"	15.313	9.2157	15.313	9.2601	15.313	9.3564	15.313	9.1993
"11/02/2020/10:24:27"	"M1"	15.315	9.2093	15.315	9.2498	15.315	9.3545	15.315	9.1981
"11/02/2020/10:24:28"	"M1"	15.308	9.2091	15.308	9.2502	15.308	9.3514	15.308	9.2024
"11/02/2020/10:24:29"	"M1"	15.311	9.2049	15.311	9.2468	15.311	9.3461	15.311	9.2008
"11/02/2020/10:24:30"	"M1"	15.314	9.2056	15.314	9.2481	15.314	9.3499	15.314	9.2033
"11/02/2020/10:24:31"	"M1"	15.31	9.2049	15.31	9.2516	15.31	9.3589	15.31	9.2104
"11/02/2020/10:24:32"	"M1"	15.302	9.2102	15.302	9.2555	15.302	9.3591	15.302	9.209
"11/02/2020/10:24:33"	"M1"	15.296	9.2131	15.296	9.2612	15.296	9.3609	15.296	9.2085
"11/02/2020/10:24:34"	"M1"	15.305	9.2154	15.305	9.2559	15.305	9.3569	15.305	9.2043
"11/02/2020/10:24:35"	"M1"	15.303	9.2064	15.303	9.2508	15.303	9.3621	15.303	9.209
"11/02/2020/10:24:36"	"M1"	15.304	9.2047	15.304	9.2508	15.304	9.3635	15.304	9.2039
"11/02/2020/10:24:37"	"M1"	15.302	9.2066	15.302	9.2567	15.302	9.3665	15.302	9.2084
"11/02/2020/10:24:38"	"M1"	15.305	9.2022	15.305	9.2646	15.305	9.3643	15.305	9.211
"11/02/2020/10:24:39"	"M1"	15.308	9.2098	15.308	9.2563	15.308	9.3601	15.308	9.2155
"11/02/2020/10:24:40"	"M1"	15.309	9.2032	15.309	9.2609	15.309	9.3537	15.309	9.2162
"11/02/2020/10:24:41"	"M1"	15.312	9.2145	15.312	9.259	15.312	9.3529	15.312	9.2104
"11/02/2020/10:24:42"	"M1"	15.313	9.1977	15.313	9.2619	15.313	9.3573	15.313	9.2067
"11/02/2020/10:24:43"	"M1"	15.326	9.1912	15.326	9.2505	15.326	9.3487	15.326	9.2018
"11/02/2020/10:24:44"	"M1"	15.33	9.1909	15.33	9.2524	15.33	9.3441	15.33	9.2107
"11/02/2020/10:24:45"	"M1"	15.327	9.2017	15.327	9.2546	15.327	9.3422	15.327	9.2137
"11/02/2020/10:24:46"	"M1"	15.315	9.2037	15.315	9.2632	15.315	9.3486	15.315	9.2148
"11/02/2020/10:24:47"	"M1"	15.313	9.1952	15.313	9.2605	15.313	9.3511	15.313	9.2159
