"Date.Time"	"Phase"	"Temp.1"	"Ox.1"	"Temp.2"	"Ox.2"	"Temp.3"	"Ox.3"	"Temp.4"	"Ox.4"
"11/03/2020/10:15:32"	"W1"	15.156	9.3559	15.156	9.3748	15.156	9.4607	15.156	9.352
"11/03/2020/10:15:33"	"W1"	15.157	9.3552	15.157	9.3851	15.157	9.4651	15.157	9.3476
"11/03/2020/10:15:34"	"W1"	15.156	9.3532	15.156	9.3879	15.156	9.4588	15.156	9.3405
"11/03/2020/10:15:35"	"W1"	15.16	9.3589	15.16	9.386	15.16	9.4631	15.16	9.3468
"11/03/2020/10:15:36"	"W1"	15.16	9.3557	15.16	9.3861	15.16	9.4569	15.16	9.3458
"11/03/2020/10:15:37"	"W1"	15.167	9.3522	15.167	9.3912	15.167	9.4597	15.167	9.349
"11/03/2020/10:15:38"	"W1"	15.17	9.3486	15.17	9.3833	15.17	9.4589	15.17	9.3474
"11/03/2020/10:15:40"	"W1"	15.167	9.3456	15.167	9.3821	15.167	9.4646	15.167	9.3413
"11/03/2020/10:15:41"	"W1"	15.159	9.352	15.159	9.3746	15.159	9.467	15.159	9.34
"11/03/2020/10:15:42"	"W1"	15.157	9.3525	15.157	9.3781	15.157	9.4652	15.157	9.3385
"11/03/2020/10:15:43"	"W1"	15.157	9.3614	15.157	9.3726	15.157	9.4577	15.157	9.3467
"11/03/2020/10:15:44"	"W1"	15.158	9.3617	15.158	9.3758	15.158	9.46	15.158	9.351
"11/03/2020/10:15:45"	"W1"	15.155	9.3635	15.155	9.3802	15.155	9.4633	15.155	9.3662
"11/03/2020/10:15:46"	"W1"	15.159	9.3555	15.159	9.3742	15.159	9.4703	15.159	9.3643
"11/03/2020/10:15:47"	"W1"	15.16	9.3584	15.16	9.3759	15.16	9.4714	15.16	9.3675
"11/03/2020/10:15:48"	"W1"	15.159	9.3538	15.159	9.3702	15.159	9.4715	15.159	9.3634
"11/03/2020/10:15:49"	"W1"	15.159	9.3613	15.159	9.382	15.159	9.4628	15.159	9.3591
"11/03/2020/10:15:50"	"W1"	15.159	9.3571	15.159	9.3761	15.159	9.4538	15.159	9.3544
"11/03/2020/10:15:51"	"W1"	15.162	9.3615	15.162	9.3791	15.162	9.4504	15.162	9.348
"11/03/2020/10:15:52"	"W1"	15.16	9.3577	15.16	9.383	15.16	9.454	15.16	9.347
"11/03/2020/10:15:53"	"W1"	15.158	9.3656	15.158	9.3829	15.158	9.4553	15.158	9.3474
"11/03/2020/10:15:54"	"W1"	15.157	9.3649	15.157	9.3816	15.157	9.4593	15.157	9.3424
"11/03/2020/10:15:55"	"W1"	15.159	9.3679	15.159	9.3809	15.159	9.4619	15.159	9.3468
"11/03/2020/10:15:56"	"W1"	15.162	9.3608	15.162	9.3838	15.162	9.4641	15.162	9.3511
"11/03/2020/10:15:57"	"W1"	15.161	9.3577	15.161	9.3904	15.161	9.4652	15.161	9.3579
"11/03/2020/10:15:58"	"W1"	15.16	9.3586	15.16	9.3895	15.16	9.471	15.16	9.3608
"11/03/2020/10:15:59"	"W1"	15.162	9.354	15.162	9.3868	15.162	9.4699	15.162	9.3511
"11/03/2020/10:16:00"	"W1"	15.163	9.3549	15.163	9.3885	15.163	9.4673	15.163	9.3432
"11/03/2020/10:16:01"	"W1"	15.165	9.3578	15.165	9.3831	15.165	9.4547	15.165	9.3361
"11/03/2020/10:16:02"	"W1"	15.164	9.355	15.164	9.3851	15.164	9.457	15.164	9.3509
"11/03/2020/10:16:03"	"W1"	15.164	9.354	15.164	9.3758	15.164	9.4542	15.164	9.3529
"11/03/2020/10:16:04"	"W1"	15.165	9.3453	15.165	9.3778	15.165	9.4582	15.165	9.3577
"11/03/2020/10:16:05"	"W1"	15.161	9.3515	15.161	9.3785	15.161	9.4598	15.161	9.3496
"11/03/2020/10:16:06"	"W1"	15.162	9.352	15.162	9.3891	15.162	9.4619	15.162	9.3549
"11/03/2020/10:16:07"	"W1"	15.159	9.3546	15.159	9.3887	15.159	9.4669	15.159	9.3607
"11/03/2020/10:16:08"	"W1"	15.161	9.3527	15.161	9.3878	15.161	9.4654	15.161	9.3539
"11/03/2020/10:16:09"	"W1"	15.159	9.3535	15.159	9.3823	15.159	9.4728	15.159	9.3575
"11/03/2020/10:16:10"	"W1"	15.163	9.35	15.163	9.3841	15.163	9.4647	15.163	9.3434
"11/03/2020/10:16:11"	"M1"	15.166	9.3533	15.166	9.3812	15.166	9.4631	15.166	9.3489
"11/03/2020/10:16:12"	"M1"	15.166	9.3527	15.166	9.378	15.166	9.4594	15.166	9.348
"11/03/2020/10:16:13"	"M1"	15.167	9.3526	15.167	9.3675	15.167	9.4655	15.167	9.3492
"11/03/2020/10:16:14"	"M1"	15.163	9.3461	15.163	9.3877	15.163	9.465	15.163	9.3514
"11/03/2020/10:16:15"	"M1"	15.165	9.3457	15.165	9.3859	15.165	9.4649	15.165	9.3434
"11/03/2020/10:16:16"	"M1"	15.161	9.3478	15.161	9.396	15.161	9.4628	15.161	9.3453
"11/03/2020/10:16:17"	"M1"	15.165	9.3504	15.165	9.3806	15.165	9.4619	15.165	9.3422
"11/03/2020/10:16:18"	"M1"	15.164	9.3494	15.164	9.3851	15.164	9.4595	15.164	9.348
"11/03/2020/10:16:19"	"M1"	15.165	9.3506	15.165	9.3832	15.165	9.4642	15.165	9.3512
"11/03/2020/10:16:20"	"M1"	15.161	9.3637	15.161	9.3834	15.161	9.469	15.161	9.3526
"11/03/2020/10:16:21"	"M1"	15.161	9.3681	15.161	9.3791	15.161	9.4676	15.161	9.3523
"11/03/2020/10:16:22"	"M1"	15.16	9.373	15.16	9.3761	15.16	9.4638	15.16	9.3525
"11/03/2020/10:16:23"	"M1"	15.166	9.3566	15.166	9.374	15.166	9.4594	15.166	9.3541
"11/03/2020/10:16:24"	"M1"	15.165	9.3557	15.165	9.3737	15.165	9.4625	15.165	9.3436
"11/03/2020/10:16:25"	"M1"	15.165	9.3456	15.165	9.3786	15.165	9.4648	15.165	9.3419
"11/03/2020/10:16:26"	"M1"	15.163	9.35	15.163	9.3818	15.163	9.4687	15.163	9.3352
"11/03/2020/10:16:27"	"M1"	15.164	9.3521	15.164	9.389	15.164	9.4618	15.164	9.337
"11/03/2020/10:16:28"	"M1"	15.167	9.3597	15.167	9.3879	15.167	9.4614	15.167	9.3409
"11/03/2020/10:16:29"	"M1"	15.168	9.3535	15.168	9.3853	15.168	9.4577	15.168	9.3508
"11/03/2020/10:16:30"	"M1"	15.171	9.3516	15.171	9.3828	15.171	9.4656	15.171	9.3557
"11/03/2020/10:16:31"	"M1"	15.169	9.3517	15.169	9.3819	15.169	9.4673	15.169	9.3536
"11/03/2020/10:16:32"	"M1"	15.168	9.3553	15.168	9.3805	15.168	9.4696	15.168	9.3517
"11/03/2020/10:16:33"	"M1"	15.168	9.351	15.168	9.3825	15.168	9.469	15.168	9.3619
"11/03/2020/10:16:34"	"M1"	15.168	9.3427	15.168	9.3825	15.168	9.4734	15.168	9.3619
"11/03/2020/10:16:35"	"M1"	15.169	9.3411	15.169	9.384	15.169	9.4762	15.169	9.3619
"11/03/2020/10:16:36"	"M1"	15.169	9.3349	15.169	9.3743	15.169	9.4725	15.169	9.3505
"11/03/2020/10:16:37"	"M1"	15.163	9.3403	15.163	9.3763	15.163	9.4639	15.163	9.3457
"11/03/2020/10:16:38"	"M1"	15.163	9.3392	15.163	9.3857	15.163	9.4642	15.163	9.3443
"11/03/2020/10:16:39"	"M1"	15.163	9.343	15.163	9.3989	15.163	9.4682	15.163	9.3567
"11/03/2020/10:16:40"	"M1"	15.17	9.3415	15.17	9.3866	15.17	9.4693	15.17	9.3546
"11/03/2020/10:16:41"	"M1"	15.17	9.3444	15.17	9.3765	15.17	9.4734	15.17	9.3566
"11/03/2020/10:16:42"	"M1"	15.169	9.3413	15.169	9.3697	15.169	9.4739	15.169	9.3501
"11/03/2020/10:16:43"	"M1"	15.166	9.3412	15.166	9.3727	15.166	9.4735	15.166	9.3579
"11/03/2020/10:16:44"	"M1"	15.167	9.3392	15.167	9.3676	15.167	9.4687	15.167	9.3585
"11/03/2020/10:16:45"	"M1"	15.17	9.3353	15.17	9.3719	15.17	9.4679	15.17	9.3604
"11/03/2020/10:16:46"	"M1"	15.168	9.3389	15.168	9.3821	15.168	9.4713	15.168	9.3589
"11/03/2020/10:16:47"	"M1"	15.171	9.3357	15.171	9.3886	15.171	9.4648	15.171	9.3508
"11/03/2020/10:16:48"	"M1"	15.165	9.3486	15.165	9.3828	15.165	9.4647	15.165	9.3497
"11/03/2020/10:16:49"	"M1"	15.167	9.3447	15.167	9.3857	15.167	9.4618	15.167	9.3463
"11/03/2020/10:16:50"	"M1"	15.16	9.3527	15.16	9.3888	15.16	9.4681	15.16	9.3517
"11/03/2020/10:16:51"	"M1"	15.16	9.3446	15.16	9.387	15.16	9.4657	15.16	9.3453
"11/03/2020/10:16:52"	"M1"	15.163	9.3447	15.163	9.3822	15.163	9.467	15.163	9.3462
"11/03/2020/10:16:53"	"M1"	15.163	9.3447	15.163	9.3768	15.163	9.4618	15.163	9.3514
"11/03/2020/10:16:54"	"M1"	15.165	9.3445	15.165	9.3857	15.165	9.4631	15.165	9.3447
"11/03/2020/10:16:55"	"M1"	15.167	9.3434	15.167	9.3769	15.167	9.4675	15.167	9.3445
"11/03/2020/10:16:56"	"M1"	15.169	9.3367	15.169	9.3871	15.169	9.4688	15.169	9.3273
"11/03/2020/10:16:57"	"M1"	15.171	9.3409	15.171	9.3755	15.171	9.4743	15.171	9.3385
"11/03/2020/10:16:58"	"M1"	15.164	9.3397	15.164	9.3824	15.164	9.4715	15.164	9.3466
"11/03/2020/10:16:59"	"M1"	15.164	9.3435	15.164	9.375	15.164	9.475	15.164	9.3563
"11/03/2020/10:17:00"	"M1"	15.162	9.3482	15.162	9.3829	15.162	9.4723	15.162	9.3476
"11/03/2020/10:17:01"	"M1"	15.165	9.3461	15.165	9.3796	15.165	9.4718	15.165	9.3413
"11/03/2020/10:17:02"	"M1"	15.17	9.3408	15.17	9.3755	15.17	9.4706	15.17	9.3412
"11/03/2020/10:17:03"	"M1"	15.17	9.3375	15.17	9.3719	15.17	9.4707	15.17	9.3498
"11/03/2020/10:17:04"	"M1"	15.17	9.3389	15.17	9.3683	15.17	9.4692	15.17	9.3462
"11/03/2020/10:17:05"	"M1"	15.167	9.3502	15.167	9.3693	15.167	9.4759	15.167	9.3454
"11/03/2020/10:17:06"	"M1"	15.17	9.3471	15.17	9.3708	15.17	9.4713	15.17	9.3415
"11/03/2020/10:17:07"	"M1"	15.168	9.3499	15.168	9.3799	15.168	9.4733	15.168	9.3428
"11/03/2020/10:17:08"	"M1"	15.169	9.3388	15.169	9.3849	15.169	9.4688	15.169	9.3438
"11/03/2020/10:17:09"	"M1"	15.169	9.3391	15.169	9.3877	15.169	9.4719	15.169	9.3375
"11/03/2020/10:17:10"	"M1"	15.175	9.3348	15.175	9.3831	15.175	9.4725	15.175	9.3409
"11/03/2020/10:17:11"	"M1"	15.174	9.3347	15.174	9.3788	15.174	9.4686	15.174	9.3377
"11/03/2020/10:17:12"	"M1"	15.176	9.3311	15.176	9.3794	15.176	9.4653	15.176	9.3435
"11/03/2020/10:17:13"	"M1"	15.176	9.3328	15.176	9.3686	15.176	9.4592	15.176	9.343
"11/03/2020/10:17:14"	"M1"	15.171	9.3358	15.171	9.3787	15.171	9.4608	15.171	9.348
"11/03/2020/10:17:15"	"M1"	15.168	9.3405	15.168	9.3766	15.168	9.4618	15.168	9.3467
"11/03/2020/10:17:16"	"M1"	15.167	9.3387	15.167	9.3933	15.167	9.468	15.167	9.3406
"11/03/2020/10:17:17"	"M1"	15.168	9.3385	15.168	9.3891	15.168	9.467	15.168	9.3372
"11/03/2020/10:17:18"	"M1"	15.166	9.3375	15.166	9.3793	15.166	9.4715	15.166	9.336
"11/03/2020/10:17:19"	"M1"	15.165	9.3356	15.165	9.3684	15.165	9.4649	15.165	9.3426
"11/03/2020/10:17:20"	"M1"	15.165	9.3376	15.165	9.3584	15.165	9.4648	15.165	9.3465
"11/03/2020/10:17:21"	"M1"	15.169	9.3352	15.169	9.3588	15.169	9.4625	15.169	9.3509
"11/03/2020/10:17:22"	"M1"	15.164	9.3356	15.164	9.3656	15.164	9.4678	15.164	9.3473
"11/03/2020/10:17:23"	"M1"	15.168	9.334	15.168	9.3684	15.168	9.4711	15.168	9.3441
"11/03/2020/10:17:24"	"M1"	15.166	9.3311	15.166	9.3766	15.166	9.4698	15.166	9.3437
"11/03/2020/10:17:25"	"M1"	15.171	9.3327	15.171	9.3802	15.171	9.47	15.171	9.3496
"11/03/2020/10:17:26"	"M1"	15.171	9.3192	15.171	9.3856	15.171	9.4677	15.171	9.3445
"11/03/2020/10:17:27"	"M1"	15.171	9.3222	15.171	9.3817	15.171	9.4718	15.171	9.3521
"11/03/2020/10:17:28"	"M1"	15.174	9.32	15.174	9.3692	15.174	9.4664	15.174	9.3504
"11/03/2020/10:17:29"	"M1"	15.171	9.3348	15.171	9.3688	15.171	9.4689	15.171	9.3578
"11/03/2020/10:17:30"	"M1"	15.17	9.3347	15.17	9.3698	15.17	9.4668	15.17	9.3525
"11/03/2020/10:17:31"	"M1"	15.171	9.339	15.171	9.3755	15.171	9.4723	15.171	9.3494
"11/03/2020/10:17:32"	"M1"	15.173	9.3354	15.173	9.3708	15.173	9.4637	15.173	9.3458
"11/03/2020/10:17:33"	"M1"	15.174	9.3351	15.174	9.3708	15.174	9.4571	15.174	9.3405
"11/03/2020/10:17:34"	"M1"	15.174	9.3337	15.174	9.3662	15.174	9.4539	15.174	9.3318
"11/03/2020/10:17:35"	"M1"	15.174	9.3307	15.174	9.3712	15.174	9.4584	15.174	9.3323
"11/03/2020/10:17:36"	"M1"	15.17	9.3303	15.17	9.3695	15.17	9.4638	15.17	9.3216
"11/03/2020/10:17:37"	"M1"	15.168	9.3291	15.168	9.3783	15.168	9.4617	15.168	9.3276
"11/03/2020/10:17:38"	"M1"	15.167	9.326	15.167	9.3723	15.167	9.4623	15.167	9.3267
"11/03/2020/10:17:39"	"M1"	15.178	9.3207	15.178	9.3807	15.178	9.4648	15.178	9.3345
"11/03/2020/10:17:40"	"M1"	15.176	9.3244	15.176	9.3787	15.176	9.464	15.176	9.3254
"11/03/2020/10:17:41"	"M1"	15.177	9.3325	15.177	9.3788	15.177	9.4635	15.177	9.3234
"11/03/2020/10:17:42"	"M1"	15.173	9.3366	15.173	9.372	15.173	9.4604	15.173	9.3329
"11/03/2020/10:17:43"	"M1"	15.177	9.3298	15.177	9.3687	15.177	9.4639	15.177	9.3421
"11/03/2020/10:17:44"	"M1"	15.177	9.3261	15.177	9.3755	15.177	9.4676	15.177	9.3406
"11/03/2020/10:17:45"	"M1"	15.173	9.3314	15.173	9.3825	15.173	9.4683	15.173	9.333
"11/03/2020/10:17:46"	"M1"	15.171	9.3373	15.171	9.3805	15.171	9.4711	15.171	9.3355
"11/03/2020/10:17:47"	"M1"	15.173	9.3328	15.173	9.3705	15.173	9.4726	15.173	9.3367
"11/03/2020/10:17:48"	"M1"	15.177	9.3327	15.177	9.3621	15.177	9.4739	15.177	9.3388
"11/03/2020/10:17:49"	"M1"	15.182	9.3226	15.182	9.3623	15.182	9.4687	15.182	9.3308
"11/03/2020/10:17:50"	"M1"	15.183	9.3263	15.183	9.3631	15.183	9.4646	15.183	9.3304
"11/03/2020/10:17:51"	"M1"	15.182	9.3159	15.182	9.3637	15.182	9.4605	15.182	9.3406
"11/03/2020/10:17:52"	"M1"	15.178	9.3217	15.178	9.3661	15.178	9.4626	15.178	9.3445
"11/03/2020/10:17:53"	"M1"	15.174	9.3185	15.174	9.3717	15.174	9.4617	15.174	9.3489
"11/03/2020/10:17:54"	"M1"	15.176	9.3245	15.176	9.3703	15.176	9.4634	15.176	9.343
"11/03/2020/10:17:55"	"M1"	15.179	9.3199	15.179	9.3682	15.179	9.461	15.179	9.3415
"11/03/2020/10:17:56"	"M1"	15.183	9.3226	15.183	9.3655	15.183	9.4534	15.183	9.3413
"11/03/2020/10:17:57"	"M1"	15.184	9.3167	15.184	9.3644	15.184	9.4478	15.184	9.3331
"11/03/2020/10:17:58"	"M1"	15.184	9.3155	15.184	9.3627	15.184	9.4535	15.184	9.3374
"11/03/2020/10:17:59"	"M1"	15.184	9.3204	15.184	9.3584	15.184	9.4615	15.184	9.3315
"11/03/2020/10:18:00"	"M1"	15.183	9.3221	15.183	9.3598	15.183	9.4683	15.183	9.3326
"11/03/2020/10:18:01"	"M1"	15.181	9.3194	15.181	9.3663	15.181	9.4671	15.181	9.3325
"11/03/2020/10:18:02"	"M1"	15.178	9.3182	15.178	9.3705	15.178	9.4665	15.178	9.3352
"11/03/2020/10:18:03"	"M1"	15.176	9.3211	15.176	9.3714	15.176	9.4654	15.176	9.3407
"11/03/2020/10:18:04"	"M1"	15.178	9.3269	15.178	9.3732	15.178	9.464	15.178	9.3422
"11/03/2020/10:18:05"	"M1"	15.178	9.3263	15.178	9.3755	15.178	9.464	15.178	9.3442
"11/03/2020/10:18:06"	"M1"	15.182	9.3252	15.182	9.3741	15.182	9.4603	15.182	9.3525
"11/03/2020/10:18:07"	"M1"	15.181	9.3261	15.181	9.3761	15.181	9.4577	15.181	9.3469
"11/03/2020/10:18:08"	"M1"	15.183	9.3168	15.183	9.3679	15.183	9.4555	15.183	9.3407
"11/03/2020/10:18:09"	"M1"	15.179	9.3188	15.179	9.3752	15.179	9.4589	15.179	9.3249
"11/03/2020/10:18:10"	"M1"	15.18	9.3207	15.18	9.3729	15.18	9.4609	15.18	9.3254
"11/03/2020/10:18:11"	"M1"	15.178	9.3265	15.178	9.3713	15.178	9.4636	15.178	9.3283
"11/03/2020/10:18:12"	"M1"	15.18	9.321	15.18	9.3639	15.18	9.4602	15.18	9.3389
"11/03/2020/10:18:13"	"M1"	15.178	9.3204	15.178	9.3587	15.178	9.465	15.178	9.3428
"11/03/2020/10:18:14"	"M1"	15.18	9.3175	15.18	9.3734	15.18	9.4649	15.18	9.3393
"11/03/2020/10:18:15"	"M1"	15.177	9.3177	15.177	9.3802	15.177	9.4686	15.177	9.3349
"11/03/2020/10:18:16"	"M1"	15.177	9.3186	15.177	9.3756	15.177	9.46	15.177	9.3278
"11/03/2020/10:18:17"	"M1"	15.179	9.3203	15.179	9.3611	15.179	9.4594	15.179	9.3289
"11/03/2020/10:18:18"	"M1"	15.18	9.3209	15.18	9.3529	15.18	9.4595	15.18	9.3207
"11/03/2020/10:18:19"	"M1"	15.177	9.3151	15.177	9.3576	15.177	9.4603	15.177	9.323
"11/03/2020/10:18:20"	"M1"	15.174	9.3173	15.174	9.3701	15.174	9.4677	15.174	9.3211
"11/03/2020/10:18:21"	"M1"	15.174	9.3156	15.174	9.3684	15.174	9.4639	15.174	9.3234
"11/03/2020/10:18:22"	"M1"	15.179	9.3189	15.179	9.3692	15.179	9.4704	15.179	9.3307
"11/03/2020/10:18:23"	"M1"	15.184	9.3166	15.184	9.3683	15.184	9.462	15.184	9.3313
"11/03/2020/10:18:24"	"M1"	15.183	9.3199	15.183	9.3676	15.183	9.4711	15.183	9.3264
"11/03/2020/10:18:25"	"M1"	15.182	9.3182	15.182	9.3691	15.182	9.4709	15.182	9.3277
"11/03/2020/10:18:26"	"M1"	15.177	9.3172	15.177	9.3641	15.177	9.4739	15.177	9.3379
"11/03/2020/10:18:27"	"M1"	15.179	9.3094	15.179	9.3616	15.179	9.4713	15.179	9.3456
"11/03/2020/10:18:28"	"M1"	15.18	9.3034	15.18	9.3599	15.18	9.4664	15.18	9.3403
"11/03/2020/10:18:29"	"M1"	15.179	9.3059	15.179	9.3595	15.179	9.4686	15.179	9.3378
"11/03/2020/10:18:30"	"M1"	15.181	9.3124	15.181	9.3606	15.181	9.4629	15.181	9.3404
"11/03/2020/10:18:31"	"M1"	15.18	9.3217	15.18	9.3659	15.18	9.4628	15.18	9.343
"11/03/2020/10:18:32"	"M1"	15.177	9.3211	15.177	9.3716	15.177	9.4607	15.177	9.3404
"11/03/2020/10:18:33"	"M1"	15.179	9.322	15.179	9.3811	15.179	9.4585	15.179	9.3393
"11/03/2020/10:18:34"	"M1"	15.182	9.3122	15.182	9.3699	15.182	9.4652	15.182	9.3386
"11/03/2020/10:18:35"	"M1"	15.18	9.311	15.18	9.3646	15.18	9.4692	15.18	9.3354
"11/03/2020/10:18:36"	"M1"	15.176	9.3077	15.176	9.3668	15.176	9.4742	15.176	9.3304
"11/03/2020/10:18:37"	"M1"	15.169	9.3123	15.169	9.3693	15.169	9.4711	15.169	9.3356
"11/03/2020/10:18:38"	"M1"	15.178	9.3083	15.178	9.3628	15.178	9.4657	15.178	9.3254
"11/03/2020/10:18:39"	"M1"	15.18	9.309	15.18	9.3526	15.18	9.4638	15.18	9.3362
"11/03/2020/10:18:40"	"M1"	15.181	9.3127	15.181	9.3535	15.181	9.4612	15.181	9.3313
"11/03/2020/10:18:41"	"M1"	15.18	9.3172	15.18	9.3606	15.18	9.466	15.18	9.3474
"11/03/2020/10:18:42"	"M1"	15.18	9.3175	15.18	9.3557	15.18	9.4645	15.18	9.3432
"11/03/2020/10:18:43"	"M1"	15.186	9.31	15.186	9.356	15.186	9.4679	15.186	9.3388
"11/03/2020/10:18:44"	"M1"	15.185	9.3072	15.185	9.3597	15.185	9.4582	15.185	9.3296
"11/03/2020/10:18:45"	"M1"	15.183	9.3061	15.183	9.366	15.183	9.4565	15.183	9.3199
"11/03/2020/10:18:46"	"M1"	15.182	9.3023	15.182	9.3639	15.182	9.4515	15.182	9.3221
"11/03/2020/10:18:47"	"M1"	15.185	9.299	15.185	9.3585	15.185	9.4605	15.185	9.3185
"11/03/2020/10:18:48"	"M1"	15.186	9.3016	15.186	9.3568	15.186	9.4631	15.186	9.3257
"11/03/2020/10:18:50"	"M1"	15.187	9.3082	15.187	9.3529	15.187	9.4603	15.187	9.3161
"11/03/2020/10:18:51"	"M1"	15.188	9.3077	15.188	9.3493	15.188	9.4595	15.188	9.31
"11/03/2020/10:18:52"	"M1"	15.188	9.302	15.188	9.357	15.188	9.4589	15.188	9.2949
"11/03/2020/10:18:53"	"M1"	15.19	9.3018	15.19	9.3582	15.19	9.4653	15.19	9.3043
"11/03/2020/10:18:54"	"M1"	15.187	9.3022	15.187	9.3687	15.187	9.4565	15.187	9.3169
"11/03/2020/10:18:55"	"M1"	15.192	9.3029	15.192	9.3654	15.192	9.4556	15.192	9.3213
"11/03/2020/10:18:56"	"M1"	15.19	9.2992	15.19	9.3688	15.19	9.4506	15.19	9.3155
"11/03/2020/10:18:57"	"M1"	15.186	9.2993	15.186	9.3575	15.186	9.4574	15.186	9.3178
"11/03/2020/10:18:58"	"M1"	15.184	9.2973	15.184	9.3566	15.184	9.4579	15.184	9.3253
"11/03/2020/10:18:59"	"M1"	15.182	9.3	15.182	9.3588	15.182	9.4616	15.182	9.3268
"11/03/2020/10:19:00"	"M1"	15.186	9.3047	15.186	9.3631	15.186	9.4637	15.186	9.3257
"11/03/2020/10:19:01"	"M1"	15.186	9.307	15.186	9.3583	15.186	9.4659	15.186	9.3241
"11/03/2020/10:19:02"	"M1"	15.188	9.3029	15.188	9.3525	15.188	9.4676	15.188	9.3211
"11/03/2020/10:19:03"	"M1"	15.188	9.3015	15.188	9.3516	15.188	9.4659	15.188	9.316
"11/03/2020/10:19:04"	"M1"	15.184	9.3001	15.184	9.362	15.184	9.4646	15.184	9.3129
"11/03/2020/10:19:05"	"M1"	15.184	9.2976	15.184	9.3665	15.184	9.4591	15.184	9.3095
"11/03/2020/10:19:06"	"M1"	15.181	9.2992	15.181	9.3659	15.181	9.4593	15.181	9.31
"11/03/2020/10:19:07"	"M1"	15.184	9.2951	15.184	9.3591	15.184	9.4616	15.184	9.3214
"11/03/2020/10:19:08"	"M1"	15.179	9.3015	15.179	9.3609	15.179	9.4676	15.179	9.3334
"11/03/2020/10:19:09"	"M1"	15.183	9.2966	15.183	9.3663	15.183	9.4654	15.183	9.3336
"11/03/2020/10:19:10"	"M1"	15.18	9.3036	15.18	9.3731	15.18	9.4682	15.18	9.321
"11/03/2020/10:19:11"	"M1"	15.182	9.3104	15.182	9.3679	15.182	9.4633	15.182	9.3117
"11/03/2020/10:19:12"	"M1"	15.179	9.3129	15.179	9.3601	15.179	9.4626	15.179	9.311
"11/03/2020/10:19:13"	"M1"	15.183	9.3081	15.183	9.3499	15.183	9.4593	15.183	9.3106
"11/03/2020/10:19:14"	"M1"	15.181	9.2948	15.181	9.3577	15.181	9.4607	15.181	9.3195
"11/03/2020/10:19:15"	"M1"	15.184	9.2897	15.184	9.358	15.184	9.4585	15.184	9.3193
"11/03/2020/10:19:16"	"M1"	15.184	9.2883	15.184	9.3592	15.184	9.4525	15.184	9.3276
"11/03/2020/10:19:17"	"M1"	15.186	9.2999	15.186	9.3597	15.186	9.451	15.186	9.3209
"11/03/2020/10:19:18"	"M1"	15.185	9.3044	15.185	9.3579	15.185	9.4529	15.185	9.3249
"11/03/2020/10:19:19"	"M1"	15.18	9.3043	15.18	9.366	15.18	9.456	15.18	9.3202
"11/03/2020/10:19:20"	"M1"	15.181	9.2975	15.181	9.3581	15.181	9.4549	15.181	9.316
"11/03/2020/10:19:21"	"M1"	15.18	9.3013	15.18	9.3559	15.18	9.4557	15.18	9.3193
"11/03/2020/10:19:22"	"M1"	15.182	9.305	15.182	9.3511	15.182	9.4593	15.182	9.3169
"11/03/2020/10:19:23"	"M1"	15.178	9.2996	15.178	9.3482	15.178	9.4561	15.178	9.3194
"11/03/2020/10:19:24"	"M1"	15.177	9.293	15.177	9.3545	15.177	9.4546	15.177	9.3126
"11/03/2020/10:19:25"	"M1"	15.178	9.2913	15.178	9.3502	15.178	9.45	15.178	9.3123
"11/03/2020/10:19:26"	"M1"	15.179	9.2967	15.179	9.3548	15.179	9.4546	15.179	9.3143
"11/03/2020/10:19:27"	"M1"	15.181	9.2976	15.181	9.3605	15.181	9.45	15.181	9.3163
"11/03/2020/10:19:28"	"M1"	15.183	9.2974	15.183	9.3665	15.183	9.449	15.183	9.3182
"11/03/2020/10:19:29"	"M1"	15.184	9.2911	15.184	9.3674	15.184	9.4507	15.184	9.3156
"11/03/2020/10:19:30"	"M1"	15.183	9.2906	15.183	9.3594	15.183	9.4608	15.183	9.3122
"11/03/2020/10:19:31"	"M1"	15.18	9.2859	15.18	9.3591	15.18	9.4716	15.18	9.3109
"11/03/2020/10:19:32"	"M1"	15.18	9.2905	15.18	9.3568	15.18	9.4751	15.18	9.3205
"11/03/2020/10:19:33"	"M1"	15.185	9.2909	15.185	9.3609	15.185	9.4681	15.185	9.3136
"11/03/2020/10:19:34"	"M1"	15.188	9.2908	15.188	9.3582	15.188	9.4601	15.188	9.325
"11/03/2020/10:19:35"	"M1"	15.183	9.2906	15.183	9.3637	15.183	9.461	15.183	9.3237
"11/03/2020/10:19:36"	"M1"	15.179	9.2888	15.179	9.3541	15.179	9.466	15.179	9.3355
"11/03/2020/10:19:37"	"M1"	15.177	9.2973	15.177	9.3499	15.177	9.4672	15.177	9.3301
"11/03/2020/10:19:38"	"M1"	15.183	9.2941	15.183	9.3392	15.183	9.4591	15.183	9.3233
"11/03/2020/10:19:39"	"M1"	15.188	9.2886	15.188	9.3477	15.188	9.4552	15.188	9.323
"11/03/2020/10:19:40"	"M1"	15.196	9.28	15.196	9.3513	15.196	9.4569	15.196	9.3093
"11/03/2020/10:19:41"	"M1"	15.194	9.2788	15.194	9.3564	15.194	9.4623	15.194	9.3052
"11/03/2020/10:19:42"	"M1"	15.191	9.2827	15.191	9.3552	15.191	9.4657	15.191	9.3102
"11/03/2020/10:19:43"	"M1"	15.191	9.2907	15.191	9.3529	15.191	9.4637	15.191	9.3137
